MovieKey,DateKey,Budget,Revenue,VoteAverage,VoteCount,Popularity,Runtime,Profit
9829,20060428,15000000,76286096,6.9,367,17.50138,111.0,61286096
10028,20031124,18000000,62646763,6.0,303,18.492655,94.0,44646763
10535,19960524,18000000,0,4.9,147,11.238522,81.0,-18000000
790,19800208,1000000,21378361,6.4,311,14.518598,89.0,20378361
43959,20110408,18000000,47088990,6.9,342,19.234672,106.0,29088990
10364,19700624,18000000,24911670,6.7,72,4.504377,121.0,6911670
16991,20090410,0,24007324,5.6,225,10.529143,86.0,24007324
9610,19840629,18000000,100000000,5.8,383,18.379124,103.0,82000000
1578,19801114,18000000,23000000,7.7,938,35.524457,129.0,5000000
25643,20090918,18000000,36133014,5.6,180,13.472365,109.0,18133014
11904,19851204,18000000,0,6.7,167,8.321586,109.0,-18000000
28665,20090101,0,0,5.5,135,7.668063,107.0,0
44115,20101105,18000000,35692920,7.0,2606,52.464877,94.0,17692920
10569,20000519,0,0,6.4,155,11.423533,94.0,0
10560,20000512,18000000,17200925,6.8,90,6.961736,115.0,-799075
333348,20151112,17000000,24000000,5.4,167,9.191187,107.0,7000000
20483,20040206,18000000,16702864,4.9,76,4.492859,92.0,-1297136
11457,20011025,18000000,0,7.2,120,5.706767,125.0,-18000000
321697,20151009,30000000,34441873,6.8,1573,53.670525,122.0,4441873
19840,20090710,18000000,0,5.1,197,14.15192,102.0,-18000000
22327,20090911,18000000,0,5.9,319,13.462544,87.0,-18000000
38665,19810820,18000000,2945600,3.7,14,11.725805,98.0,-15054400
2575,20010211,21000000,28008462,6.2,92,7.047975,109.0,7008462
11644,19810724,18000000,12000000,7.3,236,13.628601,108.0,-6000000
146227,20130829,18000000,10501938,4.9,246,16.520516,90.0,-7498062
68924,19970927,18000000,8038061,6.9,176,14.916264,112.0,-9961939
253235,20140720,18000000,25312387,5.7,164,9.633711,94.0,7312387
22102,19890322,0,0,5.6,56,3.455018,105.0,0
18701,20040903,0,0,6.4,23,1.946634,104.0,0
10068,19860214,17000000,6735922,5.8,177,12.313143,117.0,-10264078
848,19810626,18000000,14110013,6.5,67,3.258422,108.0,-3889987
36811,20090904,0,0,6.7,55,3.659292,112.0,0
522,19940927,18000000,5887457,7.3,630,24.548633,127.0,-12112543
130150,20131227,18000000,20275812,6.7,299,17.683563,111.0,2275812
12246,20070920,18000000,26527510,6.5,158,10.1449,120.0,8527510
13809,20080904,18000000,25739015,6.9,836,31.887978,114.0,7739015
27380,19820625,0,0,3.5,15,1.110179,99.0,0
10549,19961225,0,0,7.3,117,9.814785,242.0,0
33870,20091001,25000000,20719451,6.8,28,1.876811,117.0,-4280549
245703,20160218,18000000,6212282,6.2,694,32.717853,112.0,-11787718
10739,20030827,0,0,6.2,149,8.945081,108.0,0
127560,20131226,18000000,22309223,6.7,273,13.916583,116.0,4309223
37903,20090521,15238800,0,7.2,255,17.94739,144.0,-15238800
396152,20160503,0,0,5.3,11,2.525569,90.0,0
10017,19861121,2700000,3500000,5.9,108,10.47644,93.0,800000
11468,20020101,18000000,676698,7.0,104,10.991281,103.0,-17323302
193613,20130925,18000000,7972967,6.7,83,7.871686,93.0,-10027033
17436,20081105,18000000,382174,4.4,60,6.333869,98.0,-17617826
43434,20100519,18000000,871279,6.7,50,1.138383,338.0,-17128721
31166,20090514,18000000,0,5.6,20,8.266124,114.0,-18000000
69848,19990802,0,0,9.3,2,0.910529,121.0,0
8408,19850719,3500000,34000000,6.9,270,18.025206,96.0,30500000
332411,20160414,18000000,0,4.5,179,10.144222,92.0,-18000000
9389,20060316,18000000,1831348,6.7,77,9.244181,105.0,-16168652
9626,19850409,17900000,6948633,5.0,206,12.752463,89.0,-10951367
75638,20120302,14000000,13551174,6.0,376,22.748174,119.0,-448826
8363,20070817,20000000,121463226,7.0,2100,33.436092,113.0,101463226
15670,20090216,0,90508336,6.4,52,3.107371,103.0,90508336
290555,20140828,18000000,0,5.7,82,7.922639,90.0,-18000000
8328,20080214,23000000,150816700,6.5,640,28.973074,98.0,127816700
10982,20051216,15000000,51053787,5.9,479,23.980329,80.0,36053787
205,20040911,17500000,38000000,7.5,793,28.60542,121.0,20500000
1620,20071121,24000000,99965753,5.9,966,42.669304,89.0,75965753
175541,20131127,17500000,7018189,5.8,16,7.180403,93.0,-10481811
241254,20140822,18000000,266586800,4.6,218,21.638673,93.0,248586800
31932,20020101,0,0,5.4,18,2.64486,116.0,0
1933,20010802,0,0,7.4,1660,25.881355,101.0,0
679,19860718,18500000,183316455,7.7,3220,67.66094,137.0,164816455
11113,19641021,17000000,72070731,7.4,352,20.786616,170.0,55070731
3597,19971017,17000000,125586134,5.6,687,27.654472,100.0,108586134
193893,20140813,17000000,136621271,6.4,1219,70.668923,104.0,119621271
9675,20041022,16000000,109502303,6.9,478,23.425431,126.0,93502303
9988,20060825,17500000,19179969,5.8,172,14.304444,110.0,1679969
948,19781025,300000,70000000,7.4,1035,30.301307,91.0,69700000
21765,20031010,17000000,0,4.7,30,3.56033,87.0,-17000000
146304,20131115,17000000,71625195,6.7,110,7.210095,123.0,54625195
7516,20061209,17000000,57103895,6.4,534,23.491962,109.0,40103895
41439,20101021,20000000,136150434,5.8,730,36.133536,90.0,116150434
2752,20020301,17000000,0,5.2,297,14.18136,94.0,-17000000
9429,19981001,17000000,30331165,5.9,198,12.709227,81.0,13331165
38117,20110121,17000000,43165571,6.0,849,24.054062,86.0,26165571
9792,20060310,15000000,69623713,6.1,705,35.107857,107.0,54623713
13778,20030905,0,0,5.1,64,10.149569,98.0,0
228203,20150220,0,45710059,7.4,213,14.023082,128.0,45710059
41382,20100820,0,0,5.6,54,9.054803,99.0,0
13960,20060331,20000000,21170563,6.0,32,5.422285,105.0,1170563
114150,20120928,17000000,115350426,7.3,2247,32.746486,112.0,98350426
26602,20010822,34000000,19693891,4.8,63,3.960098,108.0,-14306109
10223,19981211,0,0,6.9,187,10.178917,121.0,0
16028,20021101,17000000,0,4.6,74,4.544216,89.0,-17000000
15639,20060324,0,0,3.3,17,2.184708,89.0,0
16112,19991001,0,0,6.3,14,3.09159,73.0,0
26390,20090116,17000000,29536299,6.2,293,18.790102,133.0,12536299
27759,19630506,17000000,10000000,6.3,36,3.321095,154.0,-7000000
109428,20130405,17000000,97542952,6.4,1723,33.912116,91.0,80542952
23049,20090206,17000000,20455276,5.6,101,5.787891,95.0,3455276
9310,20060304,17000000,7314027,4.9,95,7.864011,107.0,-9685973
11411,19870723,17000000,19300000,4.1,318,17.062117,90.0,2300000
16988,20080125,0,0,3.0,6,1.782666,94.0,0
7304,20060106,17000000,9500000,7.0,331,19.311572,122.0,-7500000
24747,20040430,0,0,5.5,19,2.897449,120.0,0
58048,19860829,17000000,0,2.9,15,0.138564,97.0,-17000000
1491,20060818,40000000,86915017,7.1,1615,36.960953,110.0,46915017
2989,19811112,17000000,2000000,5.6,19,1.15641,102.0,-15000000
10629,20030711,17000000,1569918,6.8,59,9.583578,98.0,-15430082
255343,20141011,17000000,3758328,6.1,271,25.112567,120.0,-13241672
4723,20060515,17000000,374743,5.2,153,9.349386,144.0,-16625257
10800,20080319,15000000,0,6.5,129,8.884405,80.0,-15000000
25763,19770910,17000000,8720000,5.0,27,2.215261,91.0,-8280000
79694,20120823,17000000,9627492,4.5,140,6.385234,82.0,-7372508
4032,19911127,16500000,0,7.0,428,20.935169,102.0,-16500000
18615,20060830,16800000,2281089,5.8,73,4.358255,122.0,-14518911
10673,19871210,15000000,43848069,7.0,546,24.898687,126.0,28848069
4584,19951213,16500000,135000000,7.2,352,20.898711,136.0,118500000
2977,20070302,16500000,37311672,6.9,317,18.236284,120.0,20811672
10760,20070921,16500000,13620075,6.0,236,10.74648,108.0,-2879925
11093,20031219,16500000,16942795,7.0,199,12.102725,126.0,442795
207,19890602,16400000,235860116,8.1,2705,55.458584,129.0,219460116
8467,19941216,16000000,247275374,6.5,1859,35.777067,107.0,231275374
639,19890721,16000000,92823546,7.3,950,18.430419,96.0,76823546
24226,19821208,16000000,53977250,7.4,131,7.980632,129.0,37977250
9285,20000519,16000000,119754278,5.9,542,14.759948,93.0,103754278
14709,19990115,0,0,6.0,122,9.229999,106.0,0
74643,20110515,15000000,133432856,7.3,1049,29.943316,100.0,118432856
13788,20090109,16000000,76514050,4.8,365,15.788784,87.0,60514050
83666,20120516,16000000,68263166,7.6,1662,41.083914,94.0,52263166
10781,20061006,16000000,0,5.9,402,21.380635,91.0,-16000000
318850,20160310,18500000,6490401,6.4,30,1.884558,120.0,-12009599
13908,20020802,0,0,3.7,78,4.382761,80.0,0
1417,20060527,19000000,83258226,7.6,3041,90.809408,118.0,64258226
39180,20010302,0,0,4.8,44,6.579017,94.0,0
16161,20010627,16000000,29381649,7.4,55,7.854989,130.0,13381649
49950,20110204,16000000,40492759,5.3,224,11.807269,91.0,24492759
10956,20010410,17700000,30987695,5.5,242,15.976335,91.0,13287695
9594,19910810,15000000,30102717,5.3,215,10.484642,110.0,15102717
4638,20070214,12000000,80573774,7.4,2199,38.623178,121.0,68573774
13972,20080912,16000000,50007546,4.6,96,8.8321,114.0,34007546
5038,20080815,15000000,96408652,6.7,1020,32.758254,96.0,81408652
13491,20071217,25000000,0,6.4,76,6.091033,139.0,-25000000
10571,20000616,16000000,20627372,5.4,103,9.119797,94.0,4627372
10994,20021011,0,0,7.2,108,9.423866,109.0,0
19994,20090918,16000000,31556061,5.3,837,32.257414,100.0,15556061
25166,20000303,16000000,15427192,5.4,43,3.021835,96.0,-572808
30890,19870130,16000000,0,7.0,127,7.612849,90.0,-16000000
23169,20100312,20000000,0,6.9,948,36.764666,113.0,-20000000
17403,20030718,0,0,5.7,42,3.199784,99.0,0
12120,19881209,20000000,13854000,5.3,131,9.455596,108.0,-6146000
9800,19931222,26000000,206678440,7.6,988,44.301745,125.0,180678440
1090,19990416,16000000,18564088,6.8,378,19.890428,100.0,2564088
18475,20040903,16000000,12,4.6,10,0.830596,97.0,-15999988
40160,19791019,0,0,5.1,36,2.637355,107.0,0
18074,20000909,0,0,5.5,34,2.25453,112.0,0
9689,20020503,16000000,0,6.4,113,8.711782,112.0,-16000000
9781,19990813,6500000,4217115,6.7,100,5.700333,95.0,-2282885
8009,19860307,16000000,5900000,6.8,624,29.253833,116.0,-10100000
3877,20070926,16000000,2849142,6.7,90,8.842869,113.0,-13150858
8854,19970815,16000000,1686429,4.3,48,2.848727,97.0,-14313571
152599,20130703,16000000,5867686,6.2,250,13.832464,117.0,-10132314
18840,20051030,0,0,6.9,21,4.488547,135.0,0
68727,20130327,20000000,24261569,6.5,956,38.802415,101.0,4261569
12657,20040528,16000000,14822346,4.7,108,9.400404,86.0,-1177654
8265,20080109,11000000,53191886,6.8,615,18.923181,106.0,42191886
12410,20081211,0,0,6.3,29,2.397987,96.0,0
34647,20090505,13000000,754249,7.2,387,20.39955,161.0,-12245751
73935,20120825,16000000,0,4.8,91,7.251897,93.0,-16000000
28178,20090613,16000000,47801389,7.7,1717,43.217089,93.0,31801389
185567,20131204,16000000,0,6.7,172,14.529496,110.0,-16000000
264656,20140518,16000000,3442853,6.4,258,20.59148,122.0,-12557147
35696,20020621,15600000,0,4.2,20,2.244947,91.0,-15600000
16351,20020520,0,0,5.7,16,1.326264,115.0,0
38717,20010123,0,0,5.3,3,0.212108,99.0,0
18777,20050912,15500000,1237615,5.5,16,6.630856,93.0,-14262385
2110,20011031,15300000,0,6.2,283,18.20957,94.0,-15300000
9035,20060331,15500000,0,6.3,317,17.327279,95.0,-15500000
90,19841129,15000000,316360478,6.8,961,29.843818,105.0,301360478
771,19901109,18000000,476684675,7.1,2414,2.186927,103.0,458684675
12154,19871127,0,0,5.8,253,12.335827,102.0,0
9576,19821216,21000000,177200000,6.9,421,20.818567,116.0,156200000
744,19860516,15000000,356830601,6.7,1698,58.900647,110.0,341830601
146,20001001,17000000,213525736,7.2,927,45.742254,120.0,196525736
14,19990915,15000000,356296601,7.9,3313,80.878605,122.0,341296601
45269,20100906,15000000,414211549,7.6,2752,54.053576,118.0,399211549
9493,19881209,15000000,216614388,5.7,559,17.638286,107.0,201614388
22556,20081217,15000000,317000,6.4,52,3.803495,102.0,-14683000
873,19851218,15000000,146292009,7.7,338,17.571533,154.0,131292009
33196,20090606,16000000,11301649,6.5,48,4.628525,120.0,-4698351
205596,20141114,14000000,233555708,8.0,5723,145.364591,113.0,219555708
10765,19801006,0,0,6.0,102,12.18838,109.0,0
16769,19800307,15000000,67182787,7.2,67,3.826685,125.0,52182787
33217,20100319,15000000,75700498,5.9,355,21.095489,92.0,60700498
132232,20130117,15000000,146497771,6.0,1401,47.455148,100.0,131497771
11153,19830728,15000000,61399552,7.1,410,22.838834,98.0,46399552
208134,20131022,15000000,151831537,6.0,680,27.165222,92.0,136831537
1165,20060915,15000000,123384128,6.8,338,19.113278,103.0,108384128
4011,19880229,15000000,73326666,7.1,1444,58.553213,92.0,58326666
17202,20071012,15000000,55184721,6.1,33,2.005111,113.0,40184721
9587,19941221,18000000,0,7.0,215,16.418639,115.0,-18000000
65086,20120201,17000000,127730736,6.1,1206,43.675191,95.0,110730736
10053,20060203,15000000,66966987,5.4,268,4.688212,87.0,51966987
11870,20020208,15000000,52970014,5.6,197,9.125594,88.0,37970014
11778,19781208,15000000,50000000,7.8,921,19.786392,183.0,35000000
586,19971225,15000000,64256513,6.7,270,13.581966,97.0,49256513
18736,20030425,17000000,55534455,5.7,280,11.927667,94.0,38534455
134411,20130221,35000000,42930462,5.8,1138,30.556135,112.0,7930462
287903,20151126,15000000,61548707,5.9,584,31.565117,98.0,46548707
9276,19981225,15000000,40283321,6.2,492,21.535126,104.0,25283321
15765,19930609,0,0,6.9,72,7.921311,118.0,0
2142,19970815,15000000,44862187,6.6,382,19.284129,104.0,29862187
11397,20011207,16000000,66468332,5.5,431,23.423082,89.0,50468332
77016,20120920,7000000,48126384,7.2,1170,49.517264,109.0,41126384
11478,20000331,15000000,35007180,5.8,156,11.375032,106.0,20007180
266856,20141126,15000000,123726688,7.8,3311,61.182331,123.0,108726688
13411,20030410,0,0,4.7,77,7.314796,86.0,0
10564,20000427,15000000,33771174,6.9,155,6.857923,120.0,18771174
947,19621210,15000000,69995385,7.8,851,41.286336,216.0,54995385
24150,20090828,15000000,39421467,5.1,267,12.929525,105.0,24421467
228970,20141205,15000000,52501541,7.0,951,42.952942,115.0,37501541
18405,20090313,15000000,32721635,6.2,440,19.760383,110.0,17721635
6961,20050204,15000000,47175038,6.2,230,10.194097,88.0,32175038
11442,20020701,13000000,37664855,4.5,228,11.045593,94.0,24664855
2493,19870918,16000000,30857814,7.6,1486,44.533612,98.0,14857814
14047,20071227,15000000,30226144,6.9,151,10.84158,126.0,15226144
64690,20110806,15000000,78054825,7.4,3725,49.294864,100.0,63054825
11132,20040217,15000000,29331068,5.1,221,7.424798,89.0,14331068
17127,19980417,15000000,46905889,5.6,72,5.164281,111.0,31905889
1562,20070426,15000000,64238440,6.5,1197,34.759855,100.0,49238440
232679,20140822,15000000,30127963,6.3,130,7.297757,115.0,15127963
17880,20050218,14000000,32645546,6.1,61,3.334804,106.0,18645546
14736,20000421,20000000,27728118,7.4,88,2.027393,124.0,7728118
9434,19970411,0,28084357,6.9,275,13.817269,107.0,28084357
23706,20090904,15000000,40105542,4.7,295,13.237835,99.0,25105542
11531,20001027,0,0,4.3,212,3.890223,90.0,0
9100,19960503,15000000,24769466,6.3,380,19.517239,101.0,9769466
116,20051026,15000000,85306374,7.3,1105,30.669913,124.0,70306374
38843,20100723,0,0,6.1,245,9.681147,103.0,0
1245,19931105,11500000,23237911,7.5,202,15.355589,134.0,11737911
4995,19970911,15000000,43101594,7.5,796,19.85579,155.0,28101594
10413,19930115,0,0,5.5,119,11.689337,94.0,0
14012,20061020,15000000,21000000,6.1,52,3.043589,95.0,6000000
9793,20070322,15000000,0,5.2,351,17.141376,89.0,-15000000
12212,20000919,14000000,38574362,4.4,100,8.885017,97.0,24574362
13768,20021011,0,0,6.4,128,4.115398,90.0,0
8975,20061013,20000000,22165608,5.0,163,7.679336,92.0,2165608
342521,20160421,15000000,20566327,6.0,421,18.268009,94.0,5566327
45272,20101222,15000000,20529194,5.9,80,7.809701,117.0,5529194
9424,19980724,15000000,17507368,5.5,104,9.378688,84.0,2507368
97367,20130320,15000000,35485608,6.8,1653,35.395129,140.0,20485608
254904,20140827,15000000,32556119,6.0,639,45.317278,108.0,17556119
18681,19990904,15000000,0,5.3,42,4.302941,109.0,-15000000
12162,20081010,15000000,42000000,7.2,1840,47.006162,131.0,27000000
11495,19840511,15000000,17080167,5.9,173,11.379652,114.0,2080167
64689,20120920,15000000,37930465,5.8,742,24.612603,97.0,22930465
157849,20140725,15000000,31554855,6.5,541,26.708193,121.0,16554855
13166,20010418,0,0,4.6,115,8.710294,87.0,0
15511,20080111,0,0,5.9,25,1.800119,85.0,0
37003,20070519,15000000,22730842,6.7,10,0.335195,85.0,7730842
12211,20000901,25000000,15843608,4.4,104,11.782725,87.0,-9156392
13816,20060825,0,0,5.1,17,2.711955,121.0,0
51828,20110302,15000000,59389433,7.0,978,16.629173,107.0,44389433
22798,20090913,15000000,16633035,6.7,357,20.05902,111.0,1633035
7501,20010907,15000000,12000000,5.9,97,8.113634,92.0,-3000000
10743,20030425,0,0,6.4,126,9.87419,97.0,0
37718,19990827,0,0,5.3,31,2.857936,97.0,0
15237,20040702,20000000,0,6.3,32,3.138118,125.0,-20000000
9686,19890310,15000000,0,6.2,64,6.684096,124.0,-15000000
17644,19980101,0,0,2.9,8,0.722911,76.0,0
97430,20121102,15000000,15608545,5.2,358,17.672021,96.0,608545
12257,19981125,15000000,10443316,4.8,32,3.033471,93.0,-4556684
13539,20000323,0,0,5.4,48,3.313257,96.0,0
68,19850220,15000000,0,7.5,861,41.089863,132.0,-15000000
14024,20040810,15000000,14867514,6.0,211,10.9071,103.0,-132486
115,19980306,15000000,46189568,7.8,2926,49.230089,117.0,31189568
7874,20061208,15000000,10903846,6.6,243,11.429607,116.0,-4096154
4911,20021214,15000000,9237470,6.5,85,6.373316,118.0,-5762530
1988,20070101,16000000,18928871,6.7,95,9.717392,100.0,2928871
16222,20000331,15000000,9902115,5.0,37,8.074807,94.0,-5097885
9557,20021001,20000000,8586376,4.7,146,7.034752,94.0,-11413624
9026,20020517,0,0,6.7,127,7.250379,97.0,0
57943,19980201,0,0,4.7,3,0.116873,98.0,0
18276,20060505,0,0,5.5,44,7.712206,91.0,0
8321,20080208,15000000,34533783,7.4,1388,25.329493,107.0,19533783
72359,20130509,15,0,5.6,26,5.112809,95.0,-15
10186,20080820,15000000,8762890,5.6,156,13.832376,102.0,-6237110
25704,20090821,15000000,6405245,5.0,100,7.446069,89.0,-8594755
133694,20120923,15000000,8138788,6.0,243,13.568302,106.0,-6861212
19265,20090619,15000000,35097815,6.8,350,21.857387,92.0,20097815
36047,20000719,15000000,5217498,4.7,15,0.249245,105.0,-9782502
8053,20051117,15000000,12036149,7.0,177,12.163832,121.0,-2963851
2290,19990916,0,0,6.0,90,8.962245,120.0,0
5236,20050905,15000000,15785148,7.2,886,32.690038,103.0,785148
6552,19990430,25000000,4152230,6.1,182,8.583217,92.0,-20847770
1018,20010516,15000000,20117339,7.6,1477,31.60985,147.0,5117339
10075,20070126,0,0,5.4,87,12.295216,98.0,0
38031,20100523,22000000,0,5.8,251,12.4654,98.0,-22000000
42188,20100915,15000000,9455232,6.8,737,30.983397,104.0,-5544768
112430,20070805,0,0,7.0,12,1.485324,276.0,0
6687,20080118,15000000,5926410,6.5,195,11.428903,111.0,-9073590
13853,19860117,15000000,0,4.8,27,5.484679,98.0,-15000000
31306,19991022,0,0,6.5,12,5.770246,111.0,0
8461,20071020,15000000,7938872,6.3,545,15.175289,112.0,-7061128
331592,20150911,0,0,5.5,31,2.414721,100.0,0
47692,19991124,0,0,6.6,23,0.470645,116.0,0
19,19270110,92620000,650422,8.0,657,32.351527,153.0,-91969578
10045,20041109,12000000,9584131,6.5,565,17.493735,84.0,-2415869
400,19951201,8000000,529766,6.7,85,6.932221,116.0,-7470234
253450,20150827,15000000,632542,6.6,157,8.142166,105.0,-14367458
9104,20010908,15000000,0,6.5,93,6.329672,98.0,-15000000
11190,20030625,0,0,7.4,100,7.744166,105.0,0
16353,20081204,8500000,8936663,6.0,152,9.029489,98.0,436663
23759,20100215,12000000,6814789,5.9,386,22.708647,97.0,-5185211
24206,19960626,15000000,76382,5.0,22,2.609057,93.0,-14923618
10185,20080807,15000000,3533227,6.0,290,19.913961,98.0,-11466773
75033,20110916,15000000,0,5.2,5,1.897761,107.0,-15000000
74536,20111104,15000000,0,4.8,92,7.701186,90.0,-15000000
31668,20011014,15000000,23000,6.1,7,1.833058,99.0,-14977000
13501,20070125,15000000,20380,5.7,41,12.185204,93.0,-14979620
15208,20080704,0,0,5.6,31,2.500218,141.0,0
172391,20130718,20000000,27187375,5.8,72,6.459787,85.0,7187375
262543,20141009,7000000,0,5.6,670,49.808505,110.0,-7000000
9288,20050101,0,0,4.8,36,4.901936,105.0,0
370980,20151203,15000000,0,7.3,12,0.738646,,-15000000
20083,20090322,15000000,0,6.7,65,5.294319,119.0,-15000000
40880,20010629,0,0,4.5,2,0.165367,124.0,0
137,19930211,14600000,70906973,7.4,2301,52.744331,101.0,56306973
264999,20150701,14800000,122513057,6.3,706,29.660993,115.0,107713057
454,19961031,14500000,147298761,6.7,1374,41.493042,120.0,132798761
53457,20100916,10000000,17511906,7.2,196,10.072199,111.0,7511906
288980,20140821,14500000,0,5.8,9,4.389363,98.0,-14500000
33,19920807,14000000,159157447,7.7,1113,37.380435,131.0,145157447
1951,20050516,14200000,674918,6.9,78,7.05145,139.0,-13525082
12405,20080512,15000000,377910544,7.6,2827,59.258969,120.0,362910544
10998,19870911,14000000,320145693,6.6,291,16.742972,119.0,306145693
114,19900323,14000000,463000000,7.0,1746,45.473484,119.0,449000000
9396,19880519,0,239606210,5.5,303,15.474831,110.0,239606210
319910,20150315,0,0,5.0,10,4.289676,101.0,0
2604,19891220,14000000,161001698,6.7,395,25.949277,145.0,147001698
864,19930930,14000000,154864401,6.8,491,22.409117,98.0,140864401
14435,20090116,15000000,100734718,5.3,299,13.706357,101.0,85734718
1931,20070516,13000000,75511123,6.1,88,6.92205,114.0,62511123
691,19770707,14000000,185438673,6.6,507,27.17347,125.0,171438673
9877,19980925,14000000,72527595,5.6,290,12.159009,99.0,58527595
62008,20120223,0,0,6.2,45,4.448494,111.0,0
12227,19910118,14000000,34793160,6.5,135,13.13724,107.0,20793160
13824,19991008,0,0,5.1,83,4.04701,81.0,0
71688,20111230,13000000,114956699,6.2,527,23.3784,105.0,101956699
15173,20021004,0,0,6.4,22,1.446172,82.0,0
8291,19930723,14000000,27515786,6.9,47,3.650857,109.0,13515786
13950,20020308,14000000,25482931,5.8,48,5.102258,95.0,11482931
12158,19951027,14000000,19800000,4.5,111,6.772615,100.0,5800000
11586,19770617,14000000,30749142,4.5,133,11.543363,118.0,16749142
10008,20050505,0,0,5.3,142,7.436315,83.0,0
2830,20030821,14000000,0,4.4,180,14.813614,83.0,-14000000
12403,20090608,14000000,22852638,6.2,351,20.792603,98.0,8852638
34563,20100312,14000000,21409028,5.7,39,6.733485,103.0,7409028
14557,19980821,0,0,5.6,49,7.708227,96.0,0
10368,19990325,12000000,21001563,5.8,32,2.238646,117.0,9001563
10280,19961025,0,0,5.5,124,7.866961,92.0,0
12637,19770621,0,0,6.1,67,3.876242,155.0,0
34152,19940513,0,0,6.7,31,1.89218,115.0,0
14434,20070316,11000000,13196245,5.0,55,4.536745,90.0,2196245
11470,20010724,11000000,16951798,4.5,291,11.220643,91.0,5951798
10741,20060905,0,0,6.4,119,11.706309,120.0,0
24940,20010202,14000000,10424470,5.3,73,4.66723,86.0,-3575530
82679,20121025,14000000,11417362,5.5,134,7.487843,87.0,-2582638
2013,20070522,14000000,19777647,7.4,283,13.65494,112.0,5777647
1440,20061006,26000000,14821658,6.9,240,11.942862,136.0,-11178342
18041,20000421,14000000,5108820,5.5,68,5.833687,90.0,-8891180
28029,19990129,14000000,0,6.2,21,6.370267,107.0,-14000000
1123,20061027,0,4291965,6.4,25,4.052219,101.0,4291965
14033,20010906,0,0,4.4,49,3.231848,84.0,0
87729,19950331,14000000,2474000,5.2,10,0.900442,139.0,-11526000
16899,20080101,0,0,6.3,108,8.387573,93.0,0
41317,19781102,0,0,5.8,1,0.633004,127.0,0
245700,20141031,0,5405500,6.3,204,9.242554,150.0,5405500
37842,20090520,0,0,5.8,22,1.866443,104.0,0
9045,20020213,0,0,7.1,75,5.930533,132.0,0
44092,20100901,12000000,0,6.7,57,4.930129,117.0,-12000000
16005,20080926,0,0,6.3,55,8.747922,113.0,0
44754,20110930,14000000,46495,6.1,86,4.898424,149.0,-13953505
23988,20091027,108,0,4.0,97,7.410523,90.0,-108
43949,20100806,14000000,1755212,7.4,418,24.210698,89.0,-12244788
142,20050902,14000000,178043761,7.5,1480,44.135568,134.0,164043761
9603,19950719,12000000,0,6.9,803,16.051328,97.0,-12000000
10712,20020901,13500000,29027914,6.9,144,9.982885,107.0,15527914
243938,20150220,14000000,12314651,5.0,354,16.618874,93.0,-1685349
10876,20001122,13500000,7060876,6.8,128,7.261196,124.0,-6439124
86838,20120907,15000000,19422261,6.7,1206,32.306455,110.0,4422261
25208,20010119,0,0,6.0,27,4.722403,105.0,0
613,20040908,18339750,92180910,7.7,1037,32.445895,156.0,73841160
1913,20040903,12806000,38535221,7.2,219,17.363739,125.0,25729221
97370,20140314,13300000,5380251,6.0,1102,29.782161,108.0,-7919749
801,19871223,13000000,123922370,7.1,642,18.362333,121.0,110922370
70829,20101229,13400000,16700000,4.7,7,0.680753,100.0,3300000
54518,20110211,13000000,98441954,4.8,154,6.735922,105.0,85441954
44214,20101202,13000000,327803731,7.3,4430,91.285683,108.0,314803731
240,19741220,13000000,47542841,8.3,3338,105.792936,200.0,34542841
9816,20010112,13000000,91038276,6.3,352,9.969624,112.0,78038276
10131,19880819,7000000,72500000,5.8,281,17.113408,99.0,65500000
339984,20160317,16000000,77000000,6.7,186,10.248439,117.0,61000000
8859,20001215,13000000,73180723,5.2,509,25.316146,83.0,60180723
11967,19880812,13000000,44726644,6.6,258,9.499325,107.0,31726644
239563,20141009,13000000,54837234,7.1,763,43.791745,102.0,41837234
222899,20140214,12500000,49002684,6.0,210,11.828068,100.0,36502684
4951,19990330,16000000,53478166,7.3,1701,54.550275,97.0,37478166
10985,20020510,13000000,0,5.7,151,13.525704,88.0,-13000000
9644,19930204,0,0,5.7,157,12.963328,84.0,0
332567,20160624,17000000,119100758,6.2,1567,60.829621,86.0,102100758
1954,20040122,13000000,96060858,7.3,2060,73.307513,113.0,83060858
15489,20000211,0,0,4.8,51,7.964289,89.0,0
15250,20071127,13000000,0,7.1,29,2.388918,117.0,-13000000
22345,19990312,12000000,36450736,3.3,75,4.580081,97.0,24450736
9448,19980424,13000000,27007143,6.1,109,6.425528,91.0,14007143
38223,19960710,12000000,0,5.7,46,4.63093,100.0,-12000000
11186,19901109,13000000,35763605,5.8,308,16.681567,84.0,22763605
136835,20140910,13200000,53830415,5.6,181,24.656068,83.0,40630415
5876,20071121,18000000,57096190,6.7,1399,37.104353,126.0,39096190
264660,20150121,15000000,36869414,7.6,4737,95.130041,108.0,21869414
492,19990930,13000000,22863596,7.3,1101,27.546914,112.0,9863596
25462,20010907,6000000,0,6.6,17,2.27213,90.0,-6000000
238603,20140614,13000000,45300000,5.7,290,17.371327,89.0,32300000
10691,20010629,13000000,16929123,6.6,96,6.130096,99.0,3929123
1251,20061219,19000000,68673228,7.2,541,24.47248,141.0,49673228
5172,20061015,13000000,11130889,6.2,123,6.764437,104.0,-1869111
